,state,year,c_ce_i,c_ce_i_r,total_current_assets,current_liabilities,noncurrent_liabilities,unrestricted_net_assets,restricted_net_assets,total_net_assets,total_assets,total_liabilities,total_taxes,total_revenue,total_expenses,noncurrent_liability,change_in_net_assets,population,uaal_pension_(risk-free),uaal_opeb,primary_gov_debt,personal_income,1.cash_ratio,2.quick_ratio,3.current_ratio,4.op_ratio,5._surplus_percap,6.net_asst_ratio,7.long_term_liab,8.lt_percapita,9.tax_income_ratio,10.rev_income_ratio,11.exp_income_ratio,12._pension_income_ratio,13._opeb_income_ratio,cashrank,lrrank,budgetrank,servicelvlrank,trustrank,overallrank,%_working_pop_age_(15-64),est_working_pop,person_income_per_capita
353,West Virginia,2012,5246085,6238956,7009042,3352136,4912976,-159048,2326444,10954550,19219661,8265112,5241849530,12611666667,13336245559,4912975967,-724578892,1856560,26866221768,3520547544,"2,390,390,805",67527440961,1.56,1.86,2.09,0.95,-390.28,0.11,0.26,2646.28,0.08,0.19,0.2,0.4,0.05,26,25,49,45,31,44,0.668,1240182.08,54449.61837
354,Wisconsin,2012,5729587,12695944,13019517,9856036,14744778,-9715635,4835632,15517046,39892056,24600814,15543573668,37089341693,34933544410,14744778474,21743991641,5726177,53734635920,995935214,"14,159,359,457",2.54521E+11,0.58,1.29,1.32,1.06,"3,797.30",-0.12,0.37,2574.98,0.06,0.15,0.14,0.21,0,43,38,4,33,6,23,0.668,3825086.236,66539.90196
355,Wyoming,2012,19015309,20873484,21483087,4957008,1548511,5353927,9658979,15971619,22477138,6505519,2954052146,5486318000,4407208858,1548511123,1079109142,576765,12555261302,228561812,"35,338,737",31802327064,3.84,4.21,4.33,1.24,"1,870.97",0.67,0.07,2684.82,0.09,0.17,0.14,0.39,0.01,3,3,3,43,29,7,0.668,385279.02,82543.6253
357,Alabama,2013,7435216,8538044,10057873,2244120,6184695,-5051940,7771835,24236005,32664821,8428816,8175716787,21859097837,21412130793,6184695160,447051493,4829479,61881582448,11577884617,"5,216,263,646",1.7795E+11,3.31,3.8,4.48,1.02,92.57,0.08,0.19,1280.61,0.05,0.12,0.12,0.35,0.07,7,20,37,16,33,14,0.666,3216433.014,55325.39961
358,Alaska,2013,72699295,74166522,78412545,5950179,2597392,27423410,43861342,78275178,86822750,8547572,4930334706,16875584964,10816481977,2597392379,6059102987,736879,28407475495,11859748380,"2,274,681,771",39048418126,12.22,12.46,13.18,1.56,"8,222.66",0.82,0.03,3524.86,0.13,0.43,0.28,0.73,0.3,1,2,1,50,50,2,0.666,490761.414,79567.00957
359,Arizona,2013,4910180,6343484,8044643,5764860,11234351,-1506247,6846607,24848729,41833442,16999211,13407357364,32411777549,30045679712,11234351184,2369385170,6624617,72067177625,560867051,"10,664,435,633",2.49415E+11,0.85,1.1,1.4,1.08,357.66,0.13,0.27,1695.85,0.05,0.13,0.12,0.29,0,43,22,10,21,22,28,0.666,4411994.922,56531.00913
360,Arkansas,2013,4587239,5851258,6225646,2009540,5811710,1251989,2315451,15559205,23380454,7821249,7216554068,19457976313,19157032956,5811709578,300943357,2958663,36942670970,1927378991,"3,285,030,896",1.09646E+11,2.28,2.91,3.1,1.02,101.72,0.15,0.25,1964.3,0.07,0.18,0.17,0.34,0.02,14,21,39,42,28,34,0.666,1970469.558,55644.57405
361,California,2013,29918547,47013415,65765203,50956722,169241955,-123798806,30369161,-4192078,215222759,220198677,1.22E+11,2.42E+11,2.32E+11,1.69E+11,10188810505,38335203,7.44E+11,1.04E+11,"127,149,419,156",1.91757E+12,0.59,0.92,1.29,1.04,265.78,-0.43,0.79,4414.79,0.06,0.13,0.12,0.39,0.05,47,46,23,27,39,43,0.666,25531245.2,75106.63546
362,Colorado,2013,5153711,7035881,7791744,3482163,7266942,3446959,4759990,22293962,33042499,10749105,10291264676,27426802266,26060654995,7266942327,1366910402,5267603,97136550167,1758249244,"6,292,867,147",2.54015E+11,1.48,2.02,2.24,1.05,259.49,0.25,0.22,1379.55,0.04,0.11,0.1,0.38,0.01,26,16,20,7,38,19,0.666,3508223.598,72405.47273
363,Connecticut,2013,1750006,4845467,5015713,4373708,30875969,-23423071,3380463,-10770279,24440232,35249677,15814624099,29067626159,28959045314,30875969104,108580844,3596003,86909354444,23255208033,"20,266,100,927",2.37502E+11,0.4,1.11,1.15,1,30.19,-0.82,1.26,8586.19,0.07,0.12,0.12,0.37,0.1,48,47,43,28,37,46,0.666,2394937.998,99168.4828
364,Delaware,2013,2006593,2770134,3057088,1234158,5366771,-555375,589323,5022833,11623762,6600929,4020671473,7767054583,7696048404,5366771370,71006179,925395,9462841224,5938208033,"3,123,745,623",41777427394,1.63,2.24,2.48,1.01,76.73,0,0.46,5799.44,0.1,0.19,0.18,0.23,0.14,21,39,42,46,12,41,0.666,616313.07,67786.04808
365,Florida ,2013,41172987,52571956,53639788,12049971,43372201,-10180271,19244432,76865859,132432479,55422172,33216248198,82919670443,74204664264,43372200824,8644402678,19582022,1.83E+11,17340835233,"28,680,741,504",8.22746E+11,3.42,4.36,4.45,1.12,441.45,0.07,0.33,2214.9,0.04,0.1,0.09,0.22,0.02,5,32,5,4,10,7,0.666,13041626.65,63086.11125
366,Georgia,2013,8169850,12961343,13435312,7226250,16147775,-2929456,4240725,22155043,45601442,23374026,17142484037,48574218332,47043753862,16147775489,1531732235,9984938,1.01E+11,18749443484,"15,202,254,377",3.82241E+11,1.13,1.79,1.86,1.03,153.4,0.03,0.35,1617.21,0.04,0.13,0.12,0.26,0.05,34,31,32,17,19,24,0.666,6649968.708,57480.10477
367,Hawaii,2013,3752317,4732660,5578778,2692893,10673563,-1822504,2183001,4956648,18323104,13366456,5969669413,10560671473,10244387230,10673563337,316284243,1406481,30717417692,8784290422,"7,646,751,802",64659627188,1.39,1.76,2.07,1.03,224.88,0.02,0.58,7588.84,0.09,0.16,0.16,0.48,0.14,32,40,29,44,43,45,0.666,936716.346,69027.96931
368,Idaho,2013,3813135,4744588,5608309,1709436,1416174,1009084,3354733,10662632,13788242,3125610,3405773429,8637274974,7942480947,1416174047,611385170,1612011,16272360260,115368692,"1,434,726,056",59300876416,2.23,2.78,3.28,1.09,379.27,0.32,0.1,878.51,0.06,0.15,0.13,0.27,0,15,8,7,31,20,18,0.666,1073599.326,55235.5753
369,Illinois,2013,11314419,20810012,29273991,26090051,72883619,-69722400,8289095,-46137255,52709176,98973670,39312049434,72640576725,72757603502,72883618950,-50360453,12879505,3.13E+11,54161717199,"34,669,642,636",6.18726E+11,0.43,0.8,1.12,1,-3.91,-1.17,1.38,5658.88,0.06,0.12,0.12,0.51,0.09,50,49,45,23,44,50,0.666,8577750.33,72131.46494
370,Indiana,2013,6748727,9930405,11045786,4549018,2623087,4516133,926080,19215501,26387605,7172104,12581153450,31469947477,30449472709,2623086509,1020474768,6569102,47923965655,324800206,"1,191,462,410",2.64851E+11,1.48,2.18,2.43,1.03,155.34,0.21,0.1,399.31,0.05,0.12,0.11,0.18,0,23,3,30,13,6,12,0.666,4375021.932,60537.06537
371,Iowa,2013,6382943,8758068,9193411,2846023,4285713,2374170,2679029,15639890,22771625,7131735,8134540680,20133470649,18961212152,4285712667,1175529351,3091930,39505911468,635333677,"3,811,775,489",1.37524E+11,2.24,3.08,3.23,1.06,380.19,0.22,0.19,1386.1,0.06,0.15,0.14,0.29,0,13,15,17,34,23,21,0.666,2059225.38,66784.56771
372,Kansas,2013,2435337,4193645,4234292,2302856,3802400,749837,1708778,12105966,18184324,6105255,7941600412,14642864058,14070493306,3802399588,572370752,2892821,36611755692,286460350,"4,228,251,287",1.36646E+11,1.06,1.82,1.84,1.04,197.86,0.14,0.21,1314.43,0.06,0.11,0.1,0.27,0,35,18,27,10,16,22,0.666,1926618.786,70925.50209
373,Kentucky,2013,3118900,6083173,7075421,4072529,16277945,-11526406,1203242,10814177,31175391,20350475,11047867147,23852373841,23963722966,16277945417,-111349125,4400477,83686287574,5949572985,"8,391,649,846",1.61266E+11,0.77,1.49,1.74,1,-25.3,-0.33,0.52,3699.13,0.07,0.15,0.15,0.52,0.04,39,45,47,40,45,47,0.666,2930717.682,55026.13504
374,Louisiana,2013,9235159,12718321,15900153,6024554,12146956,-4189495,5883268,13961456,32158987,18171510,8399113285,25943948507,26814170958,12146955716,-870222451,4626402,76176243270,7624603502,"13,135,117,405",1.91075E+11,1.53,2.11,2.64,0.97,-188.1,0.05,0.38,2625.57,0.04,0.14,0.14,0.4,0.04,22,34,49,22,42,30,0.666,3081183.732,62013.43525
375,Maine,2013,510138,1191814,2125871,1521944,1274611,-475985,746993,5210296,8006851,2796555,3646459320,8041980433,7697660144,1274610711,327958805,1329076,18513810082,1774839341,"984,921,730",54299295572,0.34,0.78,1.4,1.04,246.76,0.03,0.16,959.02,0.07,0.15,0.14,0.34,0.03,49,17,24,39,30,40,0.666,885164.616,61343.72589
376,Maryland,2013,3591835,7857713,8846245,5773543,24726599,-9065435,2583730,10613636,41143793,30500142,17747682801,35813652935,35876153450,24726599382,-62500515,5931129,83892881233,8974434604,"17,331,706,488",3.21699E+11,0.62,1.36,1.53,1,-10.54,-0.16,0.6,4168.95,0.06,0.11,0.11,0.26,0.03,42,43,46,14,17,33,0.666,3950131.914,81440.01107
377,Massachusetts,2013,4418724,10143015,10239767,8613742,40708011,-26475365,2673580,-21728891,26950106,49321753,23274286303,53720869207,54892235839,40708011329,-1171366632,6706786,1.03E+11,15836663234,"26,075,799,176",3.94964E+11,0.51,1.18,1.19,0.98,-174.65,-0.88,1.51,6069.68,0.06,0.14,0.14,0.26,0.04,46,48,48,30,18,48,0.666,4466719.476,88423.69749
378,Michigan,2013,6366773,10989163,13843366,5726917,13646988,-5342004,5785712,20681099,40055003,19373904,26596601442,54376622039,51775077240,13646987642,2625133883,9898982,1.36E+11,21341341916,"7,982,492,276",3.99768E+11,1.11,1.92,2.42,1.05,265.19,0.01,0.34,1378.63,0.07,0.14,0.13,0.34,0.05,30,30,21,32,31,32,0.666,6592722.012,60637.82527
379,Minnesota,2013,9888273,14821657,14927697,6668501,9076393,-2071120,6127435,16113574,31858468,15744894,21449453141,36933498455,34508497425,9076393409,2425001030,5418521,95622577322,671359423,"8,139,857,878",2.63687E+11,1.48,2.22,2.24,1.07,447.54,0.13,0.28,1675.07,0.08,0.14,0.13,0.36,0,24,23,12,38,34,31,0.666,3608734.986,73069.00809
380,Mississippi,2013,4782863,5479365,6113593,2067830,5974788,-3022042,4306178,15057066,22961616,8042618,6662342945,17200807415,16695076210,5974787848,505731205,2990482,56113973297,711018538,"5,539,389,289",1.0264E+11,2.31,2.65,2.96,1.03,169.11,0.06,0.26,1997.93,0.06,0.17,0.16,0.55,0.01,17,27,33,41,47,36,0.666,1991661.012,51534.89348
381,Missouri,2013,4334276,8109206,8489089,2871109,6966724,-1689875,3946985,31656873,41494706,9837833,11002183316,26508589083,25357325438,6966723996,1151263646,6042711,84632664365,3389801236,"4,250,256,437",2.48018E+11,1.51,2.82,2.96,1.05,190.52,0.05,0.17,1152.91,0.04,0.11,0.1,0.34,0.01,19,19,26,8,29,17,0.666,4024445.526,61627.85579
382,Montana,2013,4331554,5208396,5718972,1265670,1035612,956774,2664977,8457903,10759185,2301282,2418431514,5909489186,5398675592,1035611740,510813594,1014314,14803997259,480933059,"296,809,475",41271039135,3.42,4.12,4.52,1.09,503.6,0.34,0.1,1021,0.06,0.14,0.13,0.36,0.01,6,9,6,29,35,13,0.666,675533.124,61094.02732
383,Nebraska,2013,4262684,5504245,5750650,1538731,202275,1311225,2735887,12776236,14517242,1741006,4700308960,8615859938,8056722966,202274974,585832132,1868559,15806315161,0,"29,898,043",88283075180,2.77,3.58,3.74,1.07,313.52,0.28,0.01,108.25,0.05,0.1,0.09,0.18,0,11,1,16,6,5,1,0.666,1244460.294,70940.85332
384,Nevada,2013,2951336,5187061,5287089,1946283,4008949,-374483,1340536,5457460,11412692,5955232,4432092688,9389510814,8725512873,4008948507,669534501,2786464,59743324936,1308641607,"3,254,502,575",1.11744E+11,1.52,2.67,2.72,1.08,240.28,0.08,0.35,1438.72,0.04,0.08,0.08,0.53,0.01,20,25,15,2,46,11,0.666,1855785.024,60213.91316
385,New Hampshire,2013,471230,1045565,1890181,723855,2489785,-703365,991852,2817301,6030940,3213640,1954007209,6184503605,6012526262,2489784758,265386200,1322687,15955251226,1912166838,"1,698,975,283",70300355304,0.65,1.44,2.61,1.03,200.64,0.05,0.41,1882.37,0.03,0.09,0.09,0.23,0.03,36,33,31,1,13,9,0.666,880909.542,79804.28404
386,New Jersey,2013,4916104,12839169,13193294,6661139,79079913,-58716144,4255470,-46955282,38767915,85741053,29159223704,58538530458,62980188484,79079913415,-4441658026,8899162,2E+11,83887435633,"41,592,526,262",5.08795E+11,0.74,1.93,1.98,0.93,-499.11,-1.4,2.04,8886.22,0.06,0.12,0.12,0.39,0.16,37,50,50,19,40,49,0.666,5926841.892,85845.94515
387,New Mexico,2013,4170819,6331455,6465495,2061262,4197701,3208156,7124033,17603551,23790903,6258963,5391622039,16896124614,16463514933,4197701339,432609681,2085193,46386317834,3463728406,"3,550,038,105",74629874356,2.02,3.07,3.14,1.03,207.47,0.43,0.18,2013.1,0.07,0.23,0.22,0.62,0.05,16,12,35,48,49,39,0.666,1388738.538,53739.32696
388,New York,2013,16659114,44598352,46408857,36556128,84843460,-49345005,4851699,26106076,147242019,121399588,69959835221,1.62E+11,1.62E+11,84843460350,-335736354,19673546,3.02E+11,71717507724,"59,366,632,338",1.10415E+12,0.46,1.22,1.27,1,-17.07,-0.3,0.58,4312.57,0.06,0.15,0.15,0.27,0.06,45,44,44,37,21,44,0.666,13102581.64,84269.29516
389,North Carolina,2013,4962819,10520329,11621826,8194591,11046942,-3361996,817674,39518236,58759769,19241533,23417456231,48210198764,45303574665,11046942327,2909542739,9841590,80137494984,26374799176,"9,406,553,038",3.83255E+11,0.61,1.28,1.42,1.06,295.64,-0.04,0.19,1122.48,0.06,0.13,0.12,0.21,0.07,44,24,18,25,8,25,0.666,6554498.94,58472.07215
390,North Dakota,2013,10038220,15504905,15616323,3103800,2487690,6814210,4550553,14581325,20159564,5591489,5272498455,9733943357,6409558187,2487689584,3270946786,724019,8827458233,1141915551,"1,632,537,590",41499941298,3.23,5,5.03,1.52,"4,517.76",0.56,0.12,3435.95,0.13,0.23,0.15,0.21,0.03,4,10,2,49,9,6,0.666,482196.654,86064.34938
391,Ohio,2013,35012344,48491399,50095891,11877266,39258271,-7074605,11662645,27844702,78937099,51135537,25353659114,61272780639,59468106076,39258270855,1927479918,11570022,2.87E+11,15004309630,"17,805,603,502",4.84804E+11,2.95,4.08,4.22,1.03,166.59,0.06,0.5,3393.1,0.05,0.13,0.12,0.59,0.03,8,35,34,20,48,20,0.666,7705634.652,62915.57229
392,Oklahoma,2013,5212897,6440924,6858460,2063980,2765355,2332488,5702183,17974535,22918546,4829336,8620483007,19398522142,18511552008,2765355304,977098867,3852415,47074101663,4902163,"2,705,168,898",1.69348E+11,2.53,3.12,3.32,1.05,253.63,0.35,0.12,717.82,0.05,0.11,0.11,0.28,0,12,7,22,12,1,4,0.666,2565708.39,66004.53462
393,Oregon,2013,6180737,8177371,8915235,3181400,12713273,1644070,3444361,17467679,33331632,15894673,9359238929,25047829042,23293322348,12713272915,1754506694,3925751,67149556953,289701338,"11,184,866,117",1.59782E+11,1.94,2.57,2.8,1.08,446.92,0.15,0.38,3238.43,0.06,0.16,0.15,0.42,0,18,29,9,36,41,29,0.666,2614550.166,61112.48353
394,Pennsylvania,2013,10102423,14487720,18049835,12163564,24812343,-8339823,3071452,23815016,60790924,36975907,32726481977,72472559217,71566972194,24812342945,905587024,12781338,1.77E+11,17856663234,"17,721,381,050",6.07097E+11,0.83,1.19,1.48,1.01,70.85,-0.09,0.41,1941.29,0.05,0.12,0.12,0.29,0.03,41,37,40,18,24,35,0.666,8512371.108,71319.42502
395,Rhode Island,2013,1081660,1758510,2101566,1131304,3097159,-1426519,680192,1749524,6005673,4228462,2956713697,7438260556,7056777549,3097158599,381483007,1053033,16835355945,735467559,"2,891,628,218",50228416066,0.96,1.55,1.86,1.05,362.27,-0.12,0.52,2941.18,0.06,0.15,0.14,0.34,0.01,38,42,19,35,27,38,0.666,701319.978,71619.82781
396,South Carolina,2013,6345183,8484158,9322662,4097437,4184857,383725,5482479,17751851,26034144,8282294,9975370752,22846949537,21297975283,4184856849,1548974253,4767894,59664335732,9677422245,"3,543,505,664",1.73293E+11,1.55,2.07,2.28,1.07,324.88,0.23,0.16,877.72,0.06,0.13,0.12,0.34,0.06,25,11,14,26,32,23,0.666,3175417.404,54573.42603
397,South Dakota,2013,2021083,2859826,2901085,439704,559514,770943,1279543,5709407,6708625,999218,1427326468,3999905252,3722854789,559513903,277050463,844922,7879649316,0,"510,911,432",38835351184,4.6,6.5,6.6,1.07,327.9,0.31,0.08,662.21,0.04,0.1,0.1,0.2,0,2,5,13,3,7,3,0.666,562718.052,69013.87124
398,Tennessee,2013,6344151,9666974,9812591,2367064,3377207,3700530,1228981,32042232,37711048,5744271,13001123584,29850451081,28528320288,3377207003,1322316169,6494821,43125219658,1866030896,"3,029,419,156",2.5962E+11,2.68,4.08,4.15,1.05,203.6,0.13,0.09,519.98,0.05,0.11,0.11,0.17,0.01,9,6,25,11,4,8,0.666,4325550.786,60020.10476
399,Texas,2013,29349255,41705550,49962550,22155064,55104605,19263400,67455838,163367374,245611636,77259668,49555651905,1.36E+11,1.25E+11,55104604531,10661590113,26473525,2.96E+11,68863384137,"46,029,866,117",1.18324E+12,1.32,1.88,2.26,1.08,402.73,0.35,0.22,2081.5,0.04,0.11,0.11,0.25,0.06,29,14,8,9,15,16,0.666,17631367.65,67110.08495
400,Utah,2013,3598883,8390548,8697514,1933287,4743917,2336903,4903554,21138518,27835180,6677204,6314860968,12602237899,11018845520,4743916581,1583392379,2902663,34043785707,190340886,"5,150,360,453",1.0779E+11,1.86,4.34,4.5,1.14,545.5,0.26,0.17,1634.33,0.06,0.12,0.1,0.32,0,10,13,4,15,25,10,0.666,1933173.558,55758.22833
401,Vermont,2013,724352,1192970,1209579,565733,1416451,-774032,712190,1774008,3748545,1982184,2816398579,5593709858,5542323261,1416451153,51386597,627140,4621258584,1693992791,"589,576,725",29446558187,1.28,2.11,2.14,1.01,81.94,-0.02,0.38,2258.59,0.1,0.19,0.19,0.16,0.06,28,36,41,47,2,37,0.666,417675.24,70501.08641
402,Virginia,2013,8558899,12318399,12674450,6088240,12233335,-1308039,1881887,21468996,41419833,18321575,20052926880,37919751802,36512455201,12233334706,1407296601,8262692,97528128422,5385169928,"7,200,750,772",4.12627E+11,1.41,2.02,2.08,1.04,170.32,0.01,0.3,1480.55,0.05,0.09,0.09,0.24,0.01,27,28,28,5,14,15,0.666,5502952.872,74982.75471
403,Washington,2013,9306131,15811467,20764447,9116963,51487701,-9223355,10291527,22124663,82713006,60604664,17604723996,45132390319,44201271885,51487701339,995576725,6968006,77263036974,10713839341,"23,731,204,943",3.43119E+11,1.02,1.73,2.28,1.02,142.88,0.01,0.62,7389.16,0.05,0.13,0.13,0.23,0.03,33,41,36,24,11,27,0.666,4640691.996,73937.09862
404,West Virginia,2013,5004736,5940230,6759797,3302893,4669854,-148705,2265557,10998629,18970199,7972747,5157488157,12304356334,12081451081,4669853759,222905252,1853231,22046406955,2752134912,"2,230,794,027",66124704428,1.52,1.8,2.05,1.02,120.28,0.11,0.25,2519.84,0.08,0.19,0.18,0.33,0.04,31,26,38,45,26,42,0.666,1234251.846,53574.72597
405,Wisconsin,2013,7200335,14019949,14466915,9458762,14864923,-8652420,5187934,17821093,41999802,24323685,15631410917,36483728115,34032053553,14864922760,2472745623,5742854,40508068778,919509784,"14,162,637,487",2.52711E+11,0.76,1.48,1.53,1.07,430.58,-0.08,0.35,2588.42,0.06,0.14,0.13,0.16,0,40,38,11,33,3,26,0.666,3824740.764,66072.74105
406,Wyoming,2013,19553485,20835591,21504629,3539670,1602289,4955183,11162395,17010299,22429529,5141959,2904812538,5725749962,4456788735,1602288628,1268961227,582684,11448294408,251006818,"32,179,682",31635262616,5.52,5.89,6.08,1.28,"2,177.79",0.72,0.07,2749.84,0.09,0.18,0.14,0.36,0.01,3,4,3,43,36,5,0.666,388067.544,81519.9908
408,Alabama,2014,7326403,8486387,10069315,2379097,6163333,-4633367,7522349,24296186,32710948,8542430,8277769777,21676047667,21203979716,6163332657,472079108,4843214,66859896337,11803742244,"5,094,049,696",1.81518E+11,3.08,3.57,4.23,1.02,97.47,0.09,0.19,1272.57,0.05,0.12,0.12,0.37,0.07,10,20,33,15,36,18,0.663,3211050.882,56529.16444
409,Alaska,2014,77569302,78777813,80934232,3803698,2359262,28769473,47325563,83268971,89425501,6162959,3016073022,17424949290,11226166329,2359261663,6198782961,736705,30853127305,9095091376,"1,956,681,542",40800327586,20.39,20.71,21.28,1.55,"8,414.20",0.85,0.03,3202.45,0.07,0.43,0.28,0.76,0.22,1,2,1,50,50,2,0.663,488435.415,83532.69712
410,Arizona,2014,4532902,5888488,7164994,5368838,10799712,-1456172,7596125,26027660,42116960,16168550,12706398580,31963066937,30395140974,10799711968,1578535497,6719993,79970372350,79679455,"10,210,211,968",2.59363E+11,0.84,1.1,1.33,1.05,234.9,0.15,0.26,1607.1,0.05,0.12,0.12,0.31,0,42,21,21,20,15,26,0.663,4455355.359,58213.74617
411,Arkansas,2014,5115482,6348523,6711959,1933784,6670026,927000,3150958,15647512,24216968,8603810,7439960446,19853467546,19509694726,6670026369,343772819,2966912,36190430305,1918817444,"3,880,957,404",1.13084E+11,2.65,3.28,3.47,1.02,115.87,0.17,0.28,2248.14,0.07,0.18,0.17,0.32,0.02,13,25,35,43,27,29,0.663,1967062.656,57488.73111
412,California,2014,35688063,54323749,75959918,52872394,163314289,-120293935,30288309,7425621,223374011,216186683,1.28E+11,2.5E+11,2.4E+11,1.63E+11,9831307302,38680810,8.46E+11,1.03E+11,"119,848,885,396",2.00601E+12,0.67,1.03,1.44,1.04,254.16,-0.4,0.73,4222.1,0.06,0.12,0.12,0.42,0.05,47,46,23,28,41,43,0.663,25645377.03,78221.03171
413,Colorado,2014,4879995,6886346,7862802,3909406,7337204,4419951,4870722,23265226,34373850,11246610,10697442191,28566209939,27186050710,7337203854,1358060852,5349648,89630718050,1704354986,"6,411,680,527",2.70319E+11,1.25,1.76,2.01,1.05,253.86,0.27,0.21,1371.53,0.04,0.11,0.1,0.33,0.01,34,15,19,8,30,19,0.663,3546816.624,76214.55044
414,Connecticut,2014,2051805,4963002,5316924,4455487,33112392,-24743294,2901590,-12768713,24694399,37567879,14495276876,28682555781,30556795132,33112392495,-1842640974,3591873,91304084222,22287525355,"21,180,644,016",2.43235E+11,0.46,1.11,1.19,0.94,-513,-0.88,1.34,9218.7,0.06,0.12,0.13,0.38,0.09,48,47,50,27,37,48,0.663,2381411.799,102138.8056
415,Delaware,2014,1535743,2338850,2611128,1177884,5539230,-1296150,902524,4754515,11486585,6717115,3925720081,7975107505,8159965517,5539230223,-184858012,934948,9164780085,5736308316,"3,064,612,576",42986147059,1.3,1.99,2.22,0.98,-197.72,-0.03,0.48,5924.64,0.09,0.19,0.19,0.21,0.13,28,41,46,46,12,44,0.663,619870.524,69346.97714
416,Florida ,2014,46517703,58240553,59359381,13382733,41161592,-8948237,24021471,84563379,139095061,54544326,34187067951,84938133874,76020283976,41161592292,8877324544,19888741,1.83E+11,16423138956,"27,547,667,343",8.65434E+11,3.48,4.35,4.44,1.12,446.35,0.11,0.3,2069.59,0.04,0.1,0.09,0.21,0.02,7,28,7,3,10,7,0.663,13186235.28,65631.60857
417,Georgia,2014,9271930,13815617,14258126,6982011,15985671,-2499879,5092800,22635285,45419600,22967683,17153056795,47357538540,45832511156,15985671400,1532656187,10087231,1.07E+11,15431201871,"14,830,341,785",3.97691E+11,1.33,1.98,2.04,1.03,151.94,0.06,0.35,1584.74,0.04,0.12,0.12,0.27,0.04,29,30,30,14,22,23,0.663,6687834.153,59464.91127
